trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
205427020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205428020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205429020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205430020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205431020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205432020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205433020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205434020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205435020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205436020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205437020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205438020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205439020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205440020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205458020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205459020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205460020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205461020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-53,2,2,1401
205462020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205463020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205464020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205465020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205466020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205467020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205468020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205469020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205470020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205471020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205472020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205473020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205474020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205475020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205476020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205477020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205478020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205479020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205480020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205481020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205482020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205483020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205484020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205485020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205486020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205487020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205488020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205489020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205490020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205491020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205492020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205493020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205494020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205495020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205496020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-51,2,2,1403
205497020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205498020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205499020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205500020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205501020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205502020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205503020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205504020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205505020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205506020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205507020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205508020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205509020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205510020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205511020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205512020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205513020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205514020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205515020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205516020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205517020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205518020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205519020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205520020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205521020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205522020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205523020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205524020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205525020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205526020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1402,shp-14-51,2,2,1401
205527020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1602,shp-14-53,2,2,1403
205528020,14,1,"MACLELLAN GYM UNIVERSITY CTR",,1,1502,shp-14-51,2,2,1402
205639020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205640020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205641020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205642020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205643020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205644020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205645020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205646020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205647020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205648020,15A,1,"ST. ELMO/INCLINE",,0,2902,shp-15 A-52,2,2,1551
205649020,15A,1,"ST.ELMO/INCLINE",,0,1902,shp-15 A-51,2,2,1501
205650020,15A,1,"ST. ELMO/INCLINE",,0,1902,shp-15 A-52,2,2,1501
205651020,15A,1,"ST. ELMO/INCLINE",,0,1902,shp-15 A-52,2,2,1501
205652020,15A,1,"ST. ELMO/INCLINE",,0,1902,shp-15 A-52,2,2,1501
205653020,15A,1,"ST.ELMO/INCLINE",,0,1902,shp-15 A-51,2,2,1501
205654020,15A,1,"ST ELMO/INCLINE",,1,2902,shp-15 A-02,2,2,1551
205655020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205656020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205657020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205658020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205659020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205660020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205661020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205662020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205663020,15A,1,"ST. ELMO/INCLINE",,1,2902,shp-15 A-01,2,2,1551
205664020,15A,1,"ST. ELMO/INCLINE",,1,1902,shp-15 A-01,2,2,1501
205665020,15A,1,"ST. ELMO/INCLINE",,1,1902,shp-15 A-01,2,2,1501
205666020,15A,1,"ST. ELMO/INCLINE",,1,1902,shp-15 A-01,2,2,1501
205667020,15A,1,"ST. ELMO/INCLINE",,1,1902,shp-15 A-01,2,2,1501
205668020,15A,1,"ST. ELMO/INCLINE",,1,1902,shp-15 A-01,2,2,1501
205729020,16,1,"NORTHGATE",,0,8102,shp-16-13,2,2,955
205730020,16,1,"NORTHGATE",,0,7102,shp-16-13,2,2,902
205731020,16,1,"NORTHGATE",,0,7102,shp-16-13,2,2,902
205732020,16,1,"NORTHGATE",,0,7202,shp-16-13,2,2,903
205733020,16,1,"NORTHGATE",,0,7402,shp-16-13,2,2,905
205734020,16,1,"NORTHGATE",,0,7102,shp-16-13,2,2,902
205735020,16,1,"NORTHGATE",,0,7202,shp-16-13,2,2,903
205736020,16,1,"NORTHGATE",,0,7302,shp-16-13,2,2,904
205737020,16,1,"NORTHGATE",,0,7102,shp-16-13,2,2,902
205738020,16,1,"NORTHGATE",,0,7202,shp-16-13,2,2,903
205739020,16,1,"NORTHGATE",,0,7802,shp-16-13,2,2,952
205740020,16,1,"NORTHGATE",,0,7802,shp-16-13,2,2,952
205741020,16,1,"NORTHGATE",,0,7802,shp-16-13,2,2,952
205742020,16,1,"NORTHGATE",,0,8002,shp-16-13,2,2,954
205743020,16,1,"NORTHGATE",,0,7902,shp-16-13,2,2,953
205744020,16,1,"NORTHGATE",,0,7802,shp-16-13,2,2,952
205745020,16,1,"NORTHGATE",,0,8002,shp-16-13,2,2,954
205746020,16,1,"NORTHGATE",,0,7902,shp-16-13,2,2,953
205747020,16,1,"NORTHGATE",,0,7802,shp-16-06,2,2,952
205748020,16,1,"NORTHGATE",,0,7402,shp-16-13,2,2,905
205749020,16,1,"NORTHGATE",,0,7202,shp-16-13,2,2,903
205750020,16,1,"NORTHGATE",,0,7402,shp-16-13,2,2,905
205751020,16,1,"NORTHGATE",,0,2602,shp-16-13,2,2,153
205752020,16,1,"NORTHGATE",,0,7602,shp-16-06,2,2,907
205753020,16,1,"Northgate Mall",,1,8102,shp-16-14,2,2,955
205754020,16,1,"Northgate Mall",,1,7102,shp-16-14,2,2,902
205755020,16,1,"DOWNTOWN",,1,7102,shp-16-20,2,2,902
205756020,16,1,"DOWNTOWN",,1,7202,shp-16-20,2,2,903
205757020,16,1,"DOWNTOWN",,1,7402,shp-16-20,2,2,905
205758020,16,1,"DOWNTOWN",,1,7102,shp-16-20,2,2,902
205759020,16,1,"DOWNTOWN",,1,7202,shp-16-20,2,2,903
205760020,16,1,"Northgate Mall",,1,7302,shp-16-14,2,2,904
205761020,16,1,"DOWNTOWN",,1,7102,shp-16-20,2,2,902
205762020,16,1,"DOWNTOWN",,1,7202,shp-16-20,2,2,903
205764020,16,1,"DOWNTOWN",,1,7802,shp-16-20,2,2,952
205765020,16,1,"DOWNTOWN",,1,7402,shp-16-20,2,2,905
205766020,16,1,"Northgate Mall",,1,7802,shp-16-14,2,2,952
205767020,16,1,"DOWNTOWN",,1,7802,shp-16-20,2,2,952
205769020,16,1,"DOWNTOWN",,1,8002,shp-16-20,2,2,954
205770020,16,1,"DOWNTOWN",,1,2602,shp-16-20,2,2,153
205771020,16,1,"Northgate Mall",,1,7902,shp-16-14,2,2,953
205772020,16,1,"DOWNTOWN",,1,7802,shp-16-20,2,2,952
205773020,16,1,"DOWNTOWN",,1,8002,shp-16-20,2,2,954
205774020,16,1,"DOWNTOWN",,1,7902,shp-16-20,2,2,953
205775020,16,1,"DOWNTOWN",,1,7802,shp-16-20,2,2,952
205776020,16,1,"DOWNTOWN",,1,7402,shp-16-20,2,2,905
205777020,16,1,"Northgate Mall",,1,7202,shp-16-14,2,2,903
205778020,16,1,"Northgate Mall",,1,7602,shp-16-14,2,2,907
205907020,21,1,"GOLDEN GATEWAY",,0,3702,shp-21-01,2,2,302
205908020,21,1,"GOLDEN GATEWAY",,0,5602,shp-21-01,2,2,451
205909020,21,1,"GOLDEN GATEWAY",,0,4502,shp-21-01,2,2,351
205910020,21,1,"GOLDEN GATEWAY",,0,4602,shp-21-01,2,2,352
205911020,21,1,"GOLDEN GATEWAY",,0,5202,shp-21-01,2,2,405
205912020,21,1,"GOLDEN GATEWAY",,0,7902,shp-21-02,2,2,953
205913020,21,1,"GOLDEN GATEWAY",,0,6002,shp-21-02,2,2,455
205914020,21,1,"GOLDEN GATEWAY",,0,6202,shp-21-02,2,2,457
205915020,21,1,"GOLDEN GATEWAY",,0,5702,shp-21-01,2,2,452
205916020,21,1,"GOLDEN GATEWAY",,0,6202,shp-21-01,2,2,457
205917020,21,1,"GOLDEN GATEWAY",,0,6202,shp-21-01,2,2,457
205918020,21,1,"GOLDEN GATEWAY",,0,5702,shp-21-02,2,2,452
205919020,21,1,"GOLDEN GATEWAY",,0,6502,shp-21-01,2,2,460
205920020,21,1,"GOLDEN GATEWAY",,0,5202,shp-21-01,2,2,405
205921020,21,1,"GOLDEN GATEWAY",,0,6502,shp-21-02,2,2,460
205922020,21,1,"GOLDEN GATEWAY",,0,5502,shp-21-02,2,2,408
205923020,21,1,"GOLDEN GATEWAY",,0,5402,shp-21-02,2,2,407
205924020,21,1,"GOLDEN GATEWAY",,0,3702,shp-21-01,2,2,302
205925020,21,1,"GOLDEN GATEWAY",,0,5202,shp-21-01,2,2,405
205926020,21,1,"GOLDEN GATEWAY",,0,3702,shp-21-01,2,2,302
205927020,21,1,"GOLDEN GATEWAY",,0,5202,shp-21-01,2,2,405
205928020,21,1,"GOLDEN GATEWAY",,0,5202,shp-21-01,2,2,405
207272020,21,1,"GOLDEN GATEWAY",,0,2602,shp-21-02,2,2,153
207274020,21,1,"GOLDEN GATEWAY",,0,102,shp-21-01,2,2,101
205929020,21,1,"DOWNTOWN",,1,3702,shp-21-52,2,2,302
205930020,21,1,"DOWNTOWN",,1,5602,shp-21-55,2,2,451
205931020,21,1,"DOWNTOWN",,1,4502,shp-21-55,2,2,351
205932020,21,1,"DOWNTOWN",,1,4602,shp-21-55,2,2,352
205933020,21,1,"DOWNTOWN",,1,5202,shp-21-52,2,2,405
205934020,21,1,"DOWNTOWN",,1,7902,shp-21-51,2,2,953
205935020,21,1,"DOWNTOWN",,1,6002,shp-21-53,2,2,455
205936020,21,1,"DOWNTOWN",,1,6202,shp-21-52,2,2,457
205937020,21,1,"DOWNTOWN",,1,5702,shp-21-51,2,2,452
205938020,21,1,"DOWNTOWN",,1,6202,shp-21-52,2,2,457
205939020,21,1,"DOWNTOWN",,1,6202,shp-21-55,2,2,457
205940020,21,1,"DOWNTOWN",,1,5702,shp-21-53,2,2,452
205941020,21,1,"DOWNTOWN",,1,6502,shp-21-53,2,2,460
205942020,21,1,"DOWNTOWN",,1,5202,shp-21-55,2,2,405
205943020,21,1,"DOWNTOWN",,1,6502,shp-21-52,2,2,460
205944020,21,1,"DOWNTOWN",,1,5502,shp-21-53,2,2,408
205945020,21,1,"DOWNTOWN",,1,5402,shp-21-53,2,2,407
205946020,21,1,"DOWNTOWN",,1,3702,shp-21-52,2,2,302
205947020,21,1,"DOWNTOWN",,1,5202,shp-21-52,2,2,405
205948020,21,1,"DOWNTOWN",,1,3702,shp-21-55,2,2,302
205949020,21,1,"DOWNTOWN",,1,5202,shp-21-52,2,2,405
205950020,21,1,"DOWNTOWN",,1,5202,shp-21-52,2,2,405
207273020,21,1,"DOWNTOWN",,1,2602,shp-21-53,2,2,153
207275020,21,1,"DOWNTOWN",,1,102,shp-21-55,2,2,101
206015020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206016020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206017020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206018020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206019020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206020020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-02,2,2,2801
206021020,28,1,"CHATTANOOGA STATE",,0,3402,shp-28-01,2,2,2801
206022020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-02,2,2,2802
206023020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206024020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206025020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206026020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206027020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206028020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206029020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206030020,28,1,"CHATTANOOGA STATE",,0,3502,shp-28-01,2,2,2802
206031020,28,1,"DOWNTOWN",,1,3502,shp-28-52,2,2,2802
206032020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206033020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206034020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206035020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206036020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206037020,28,1,"DOWNTOWN",,1,3402,shp-28-51,2,2,2801
206038020,28,1,"DOWNTOWN",,1,3402,shp-28-52,2,2,2801
206039020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206040020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206041020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206042020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206043020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206044020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206045020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206046020,28,1,"DOWNTOWN",,1,3502,shp-28-51,2,2,2802
206047020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206048020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206049020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206050020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206051020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206052020,2A,1,"NORTH SHORE",,0,3302,shp-2A-51,2,2,252
206053020,2A,1,"NORTH SHORE",,0,3302,shp-2A-52,2,2,252
206054020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206055020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206056020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206057020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206058020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206059020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206060020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206061020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206062020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206063020,2A,1,"NORTH SHORE",,0,3202,shp-2A-52,2,2,201
206064020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206065020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206066020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206067020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206068020,2A,1,"NORTH SHORE",,0,3202,shp-2A-51,2,2,201
206069020,2A,1,"NORTH SHORE",,1,3302,shp-2A-02,2,2,252
206070020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206071020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206072020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206073020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206074020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206075020,2A,1,"NORTH SHORE SHUTTLE",,1,3302,shp-2A-01,2,2,252
206076020,2A,1,"NORTH SHORE",,1,3202,shp-2A-02,2,2,201
206077020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206078020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206079020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206080020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206081020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206082020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206083020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206084020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206085020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206086020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206087020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206088020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206089020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206090020,2A,1,"NORTH SHORE SHUTTLE",,1,3202,shp-2A-01,2,2,201
206123020,3,1,"ENTERPRISE SOUTH",,0,4502,shp-3-19,2,2,351
206124020,3,1,"ENTERPRISE SOUTH",,0,4602,shp-3-19,2,2,352
206125020,3,1,"ENTERPRISE SOUTH",,0,4702,shp-3-19,2,2,353
206126020,3,1,"ENTERPRISE SOUTH",,0,3602,shp-3-18,2,2,301
206127020,3,1,"ENTERPRISE SOUTH",,0,3702,shp-3-18,2,2,302
206128020,3,1,"ENTERPRISE SOUTH",,0,3602,shp-3-18,2,2,301
206129020,3,1,"ENTERPRISE SOUTH",,0,3602,shp-3-19,2,2,301
206130020,3,1,"3 DOWNTOWN ",,1,3602,shp-3-51,2,2,301
206131020,3,1,"3 DOWNTOWN ",,1,3602,shp-3-51,2,2,301
206132020,3,1,"3 DOWNTOWN ",,1,3702,shp-3-51,2,2,302
206133020,3,1,"ENTERPRISE SOUTH",,1,3602,shp-3-16,2,2,301
206134020,3,1,"ENTERPRISE SOUTH",,1,4702,shp-3-16,2,2,353
206135020,3,1,"ENTERPRISE SOUTH",,1,4602,shp-3-17,2,2,352
206136020,3,1,"ENTERPRISE SOUTH",,1,4502,shp-3-17,2,2,351
206938020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206939020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206940020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206941020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206942020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206943020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206944020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206945020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206946020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206947020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206948020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206949020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206950020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206951020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206952020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206953020,33,1,"SHUTTLE PARK SOUTH",,1,4002,shp-33-51,2,2,3303
206954020,33,1,"SHUTTLE PARK SOUTH",,1,3902,shp-33-51,2,2,3302
206955020,33,1,"SHUTTLE PARK SOUTH",,1,3802,shp-33-51,2,2,3301
206956020,33,1,"SHUTTLE PARK SOUTH",,1,4002,shp-33-51,2,2,3303
